scheme_code,scheme_name,isin,gf_nav,gf_nav_date
105639,JM Dynamic Debt Fund (Regular) - Daily IDCW,,10.0065,31-Jan-2018
101806,JM Dynamic Debt Fund (Regular) - Growth Option,INF192K01700,26.5107,31-Jan-2018
133389,JM Dynamic Debt Fund (Regular) - Half Yearly Bonus Option - Principal Units,INF192K01IN1,26.7310,31-Jan-2018
101805,JM Dynamic Debt Fund (Regular) - IDCW,INF192K01684,26.5938,31-Jan-2018
133390,JM Dynamic Debt Fund (Regular) - Monthly IDCW,INF192K01IJ9,26.7207,31-Jan-2018
105637,JM Dynamic Debt Fund (Regular) - Weekly IDCW,,10.5493,31-Jan-2018
101807,JM Dynamic Debt Fund (Regular)- Premium Plan IDCW,INF192K01734,10.3647,31-Jan-2018
122315,JM Dynamic Debt Fund - (Direct) - Bonus Option-Principal Units,INF192K01EZ4,27.1294,31-Jan-2018
120435,JM Dynamic Debt Fund - (Direct) - Growth Option,INF192K01DD3,27.2380,31-Jan-2018
133388,JM Dynamic Debt Fund - (Direct) - Half Yearly Bonus Option - Principal Units,INF192K01IP6,27.3968,31-Jan-2018
105638,JM Dynamic Debt Fund - Premium Plan - Daily Dividend Option,,10.0066,31-Jan-2018
101808,JM Dynamic Debt Fund - Premium Plan - Growth Option,INF192K01759,25.6739,31-Jan-2018
119755,Kotak Dynamic Bond Fund - Growth - Direct,INF174K01JU2,22.7376,31-Jan-2018
119753,Kotak Dynamic Bond Fund - Quarterly Payout of Income Distribution cum capital withdrawal option- Direct,INF174K01JX6,10.6283,31-Jan-2018
141702,Kotak Dynamic Bond Fund -Regular Plan- Monthly Payout of Income Distribution cum capital withdrawal option,INF174K010P4,21.7977,31-Jan-2018
108511,Kotak Dynamic Bond Fund Regular Plan Growth,INF174K01FA2,22.0428,31-Jan-2018
117998,Kotak Dynamic Bond Fund Regular Plan Quarterly Payout of Income Distribution cum capital withdrawal option,INF174K01IY6,10.8322,31-Jan-2018
141703,Kotak Dynamic Bond Fund-Direct Plan-Monthly Payout of Income Distribution cum capital withdrawal option,INF174K011P2,22.4673,31-Jan-2018
134417,L&T Flexi Bond Fund - Direct Plan - Annual IDCW,,11.1787,31-Jan-2018
119428,L&T Flexi Bond Fund - Direct Plan- Growth,INF917K01HA0,18.9248,31-Jan-2018
119427,L&T Flexi Bond Fund - Direct Plan- IDCW,INF917K01GY2,12.0483,31-Jan-2018
134418,L&T Flexi Bond Fund - Regular Plan - Annual IDCW,INF917K01VP9,11.1048,31-Jan-2018
118053,L&T Flexi Bond Fund - Regular Plan - Growth,INF677K01916,18.3543,31-Jan-2018
118054,L&T Flexi Bond Fund - Regular Plan - IDCW,INF677K01924,10.8778,31-Jan-2018
140769,Mirae Asset Dynamic Bond Fund -Direct Plan -Growth,INF769K01DR8,10.4360,31-Jan-2018
140770,Mirae Asset Dynamic Bond Fund Direct IDCW,INF769K01DS6,10.4360,31-Jan-2018
140772,Mirae Asset Dynamic Bond Fund Regular IDCW,INF769K01DP2,10.3098,31-Jan-2018
140771,Mirae Asset Dynamic Bond Fund-Regular Plan Growth,INF769K01DO5,10.3098,31-Jan-2018
117836,ESSEL FLEXIBLE INCOME FUND - QUARTERLY DIVIDEND,INF959L01510,13.7571,31-Jan-2018
117839,ESSEL FLEXIBLE INCOME FUND MONTHLY DIVIDEND,INF959L01502,12.7599,31-Jan-2018
119151,ESSEL FLEXIBLE INCOME FUND-DIRECT PLAN-GROWTH OPTION,INF959L01627,14.6656,31-Jan-2018
119152,ESSEL FLEXIBLE INCOME FUND-DIRECT PLAN-MONTHLY DIVIDEND OPTION,INF959L01635,13.2875,31-Jan-2018
119153,ESSEL FLEXIBLE INCOME FUND-DIRECT PLAN-QUARTERLY DIVIDEND OPTION,INF959L01650,13.9141,31-Jan-2018
117810,ESSEL FLEXIBLE INCOME FUND-GROWTH,INF959L01494,13.9208,31-Jan-2018
118750,NIPPON INDIA DYNAMIC BOND FUND - Direct Plan - IDCW Option,INF204K01A33,17.1241,31-Jan-2018
118749,NIPPON INDIA DYNAMIC BOND FUND - Direct Plan - QUARTERLY IDCW Option,INF204K01A58,10.2597,31-Jan-2018
118747,Nippon India Dynamic Bond Fund - Direct Plan Growth Plan - Growth Option,INF204K01A25,23.7032,31-Jan-2018
102851,NIPPON INDIA DYNAMIC BOND FUND - IDCW Option,INF204K01FJ8,15.4167,31-Jan-2018
117974,NIPPON INDIA DYNAMIC BOND FUND - QUARTERLY IDCW Option,INF204K01XB8,10.2589,31-Jan-2018
102849,Nippon India Dynamic Bond Fund-Growth Plan-Growth Option,INF204K01FI0,22.9202,31-Jan-2018
120084,PGIM India Dynamic Bond Fund - Direct Plan-Growth Option,INF663L01AD7,1693.4262,31-Jan-2018
120085,PGIM India Dynamic Bond Fund - Direct Plan-Monthly Dividend Option,INF663L01AF2,1195.4001,31-Jan-2018
120086,PGIM India Dynamic Bond Fund - Direct Plan-Quarterly Dividend Option,INF663L01AI6,1133.8692,31-Jan-2018
116483,PGIM India Dynamic Bond Fund - Dividend Option - Monthly,INF663L01492,1014.2579,31-Jan-2018
116484,PGIM India Dynamic Bond Fund - Dividend Option - Quarterly,INF663L01526,1080.1,31-Jan-2018
116485,PGIM India Dynamic Bond Fund - Growth Option,INF663L01484,1615.5299,31-Jan-2018
119460,Principal Dynamic Bond Fund - Direct Plan - Dividend Option -Annually,INF173K01GI5,11.5451,31-Jan-2018
119461,Principal Dynamic Bond Fund - Direct Plan - Growth Option,INF173K01GL9,30.1954,31-Jan-2018
100960,Principal Dynamic Bond Fund - Dividend Option -Annual,INF173K01AX7,11.1911,31-Jan-2018
100963,Principal Dynamic Bond Fund - Growth Option,INF173K01AT5,29.0657,31-Jan-2018
100961,Principal Dynamic Bond Fund -Dividend Option - Quarterly,INF173K01AU3,13.1449,31-Jan-2018
119459,Principal Dynamic Bond Fund- Direct Plan - Dividend Option - Quarterly,INF173K01GM7,13.2429,31-Jan-2018
100173,Quant Dynamic Bond-Bonus,INF966L01101,29.2055,31-Jan-2018
120831,Quant Dynamic Bond-Bonus Option-Direct Plan,INF966L01762,29.2055,31-Jan-2018
100171,Quant Dynamic Bond-Dividend,INF966L01077,10.5696,31-Jan-2018
120829,Quant Dynamic Bond-Dividend Option-Direct Plan,INF966L01739,10.6897,31-Jan-2018
100172,Quant Dynamic Bond-Growth,INF966L01093,55.5278,31-Jan-2018
120830,Quant Dynamic Bond-Growth Option-Direct Plan,INF966L01754,56.0414,31-Jan-2018
134494,Quantum Dynamic Bond Fund - Direct Plan Growth Option,INF082J01176,12.8169,31-Jan-2018
134493,Quantum Dynamic Bond Fund - Direct Plan Monthly IDCW,INF082J01184,10.0300,31-Jan-2018
141061,Quantum Dynamic Bond Fund - Regular Plan Growth Option,INF082J01218,12.8071,31-Jan-2018
141060,Quantum Dynamic Bond Fund - Regular Plan Monthly IDCW,INF082J01226,10.0282,31-Jan-2018
119671,SBI Dynamic Bond Fund - DIRECT PLAN - Growth,INF200K01RD4,21.7892,31-Jan-2018
119670,SBI Dynamic Bond Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01RB8,13.4824,31-Jan-2018
102205,SBI Dynamic Bond Fund - REGULAR PLAN - Growth,INF200K01958,21.0771,31-Jan-2018
102206,SBI Dynamic Bond Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01966,12.3314,31-Jan-2018
119097,Tata Dynamic Bond Fund- Direct Plan-Growth Option,INF277K01MV5,27.5524,31-Jan-2018
101909,Tata Dynamic Bond Fund- Regular Plan - Growth Option,INF277K01360,26.1881,31-Jan-2018
101224,Tata Dynamic Bond Fund- Regular Plan - Payout of IDCW Option,INF277K01DE0,15.1021,31-Jan-2018
119098,Tata Dynamic Bond- Direct Plan - Payout of IDCW Option,INF277K01MT9,16.3312,31-Jan-2018
114538,Taurus Dynamic Income Fund - Regular Plan - Dividend Option,INF044D01AH8,9.8658,31-Jan-2018
114537,Taurus Dynamic Income Fund - Regular Plan - Growth Option,INF044D01AK2,14.8579,31-Jan-2018
118875,Taurus Dynamic Income Fund-Direct Plan-Dividend Option,INF044D01DA7,9.9482,31-Jan-2018
118874,Taurus Dynamic Income Fund-Direct Plan-Growth Option,INF044D01CZ6,15.3242,31-Jan-2018
119311,Union Dynamic Bond Fund - Direct Plan - Growth Option,INF582M01799,15.4431,31-Jan-2018
119310,Union Dynamic Bond Fund - Direct Plan - IDCW Option,INF582M01815,11.2052,31-Jan-2018
116555,Union Dynamic Bond Fund - Growth Option,INF582M01336,14.9100,31-Jan-2018
116556,Union Dynamic Bond Fund - IDCW Option,INF582M01351,10.7087,31-Jan-2018
135536,UTI Dynamic Bond Fund - Direct Plan - Annual IDCW,INF789FA1S65,11.3834,31-Jan-2018
133180,UTI Dynamic Bond Fund - Direct Plan - Flexi IDCW,INF789FA1S81,11.5326,31-Jan-2018
120762,UTI Dynamic Bond Fund - Direct Plan - Growth Option,INF789F01XD4,20.3272,31-Jan-2018
134788,UTI Dynamic Bond Fund - Direct Plan - Half-Yearly IDCW,INF789FA1S40,11.135,31-Jan-2018
120763,UTI Dynamic Bond Fund - Direct Plan - Quarterly IDCW,INF789F01XB8,15.6718,31-Jan-2018
133852,UTI Dynamic Bond Fund - Regular Plan - Annual IDCW,INF789FA1S08,11.2938,31-Jan-2018
135336,UTI Dynamic Bond Fund - Regular Plan - Flexi IDCW,INF789FA1S24,11.3716,31-Jan-2018
113077,UTI Dynamic Bond Fund - Regular Plan - Growth Option,INF789F01JQ5,19.6988,31-Jan-2018
139181,UTI Dynamic Bond Fund - Regular Plan - Half-Yearly IDCW,INF789FA1R82,10.8585,31-Jan-2018
113078,UTI Dynamic Bond Fund - Regular Plan - Quarterly IDCW,INF789F01JO0,11.8817,31-Jan-2018
111780,Aditya Birla Sun Life Corporate Bond Fund - Discipline Advantage Plan,INF209K01KK5,20.1639,31-Jan-2018
119533,Aditya Birla Sun Life Corporate Bond Fund - Growth - Direct Plan,INF209K01S38,65.8886,31-Jan-2018
103178,Aditya Birla Sun Life Corporate Bond Fund - Growth - Regular Plan,INF209K01785,65.5328,31-Jan-2018
124832,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - IDCW,INF209KA1KT0,12.2739,31-Jan-2018
119532,Aditya Birla Sun Life Corporate Bond Fund -DIRECT - MONTHLY IDCW,INF209K01N90,11.5815,31-Jan-2018
124833,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - IDCW,INF209KA1KS2,12.2762,31-Jan-2018
103183,Aditya Birla Sun Life Corporate Bond Fund -REGULAR - MONTHLY IDCW,INF209K01983,11.5390,31-Jan-2018
141586,Axis Corporate Debt Fund - Direct Plan - Daily IDCW,INF846K01ZN6,10.0793,31-Jan-2018
141590,Axis Corporate Debt Fund - Direct Plan - Monthly IDCW,INF846K01ZQ9,10.0604,31-Jan-2018
141591,Axis Corporate Debt Fund - Direct Plan - Regular IDCW,INF846K01ZS5,10.3901,31-Jan-2018
141587,Axis Corporate Debt Fund - Direct Plan - Weekly IDCW,INF846K01ZO4,10.0537,31-Jan-2018
141588,Axis Corporate Debt Fund - Direct Plan Growth,INF846K01ZM8,10.3928,31-Jan-2018
141589,Axis Corporate Debt Fund - Regular Plan - Daily IDCW,INF846K01ZV9,10.0727,31-Jan-2018
141594,Axis Corporate Debt Fund - Regular Plan - Monthly IDCW,INF846K01ZY3,10.0590,31-Jan-2018
141595,Axis Corporate Debt Fund - Regular Plan - Regular IDCW,INF846K01A03,10.3423,31-Jan-2018
141592,Axis Corporate Debt Fund - Regular Plan - Weekly IDCW,INF846K01ZW7,10.0532,31-Jan-2018
141593,Axis Corporate Debt Fund - Regular Plan Growth,INF846K01ZU1,10.3417,31-Jan-2018
119983,BNP Paribas Corporate Bond Fund - Direct Plan - Annual Income Distribution cum Capital Withdrawal Option,INF251K01GU4,10.7585,31-Jan-2018
119984,BNP Paribas Corporate Bond Fund - Direct Plan - Growth Option,INF251K01GP4,19.2670,31-Jan-2018
119985,BNP Paribas Corporate Bond Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option,INF251K01GQ2,9.9995,31-Jan-2018
119986,BNP Paribas Corporate Bond Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option,INF251K01GS8,10.2366,31-Jan-2018
114100,BNP PARIBAS Corporate Bond Fund - Regular Plan - Annual-Income Distribution cum Capital Withdrawal Option,INF251K01EN4,10.6363,31-Jan-2018
114099,BNP PARIBAS Corporate Bond Fund - Regular Plan - Growth Option,INF251K01EI4,21.5671,31-Jan-2018
114105,BNP PARIBAS Corporate Bond Fund - Regular Plan - Monthly-Income Distribution cum Capital Withdrawal Option,INF251K01EJ2,9.9987,31-Jan-2018
114097,BNP PARIBAS Corporate Bond Fund - Regular Plan - Quarterly-Income Distribution cum Capital Withdrawal Option,INF251K01EL8,10.0510,31-Jan-2018
117949,BNP PARIBAS CORPORATE BOND FUND ANNUAL Income Distribution cum Capital Withdrawal OPTION,INF251K01EU9,10.6368,31-Jan-2018
117951,BNP PARIBAS CORPORATE BOND FUND GROWTH OPTION,INF251K01EP9,18.7032,31-Jan-2018
117950,BNP PARIBAS CORPORATE BOND FUND MONTHLY Income Distribution cum Capital Withdrawal OPTION,INF251K01EQ7,9.9986,31-Jan-2018
117948,BNP PARIBAS CORPORATE BOND FUND QUARTERLY Income Distribution cum Capital Withdrawal OPTION,INF251K01ES3,10.0509,31-Jan-2018
126685,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - GROWTH OPTION,INF760K01HB2,14.0483,31-Jan-2018
126686,CANARA ROBECO CORPORATE BOND FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),INF760K01HC0,11.4501,31-Jan-2018
126687,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - GROWTH OPTION,INF760K01GY6,13.7727,31-Jan-2018
126688,CANARA ROBECO CORPORATE BOND FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),INF760K01GZ3,11.2026,31-Jan-2018
140333,Edelweiss Corporate Bond Fund - Direct Plan - Growth Option,INF843K01JI7,13.429,31-Jan-2018
140334,Edelweiss Corporate Bond Fund - Direct Plan - IDCW Option,INF843K01JK3,13.428,31-Jan-2018
140346,Edelweiss Corporate Bond Fund - Regular  Annual - IDCW Option,INF843K01KB0,13.2168,31-Jan-2018
140345,Edelweiss Corporate Bond Fund - Regular  Monthly - IDCW Option,INF843K01KA2,10.4921,31-Jan-2018
140343,Edelweiss Corporate Bond Fund - Regular  Weekly - IDCW Option,INF843K01JW8,10.5579,31-Jan-2018
140337,Edelweiss Corporate Bond Fund - Regular - IDCW Option,INF843K01JU2,13.219,31-Jan-2018
140336,Edelweiss Corporate Bond Fund - Regular Plan - Growth Option,INF843K01JS6,13.2168,31-Jan-2018
118569,Franklin India Corporate Debt Fund - Direct - GROWTH,INF090I01FW8,62.6975,31-Jan-2018
100528,Franklin India Corporate Debt Fund - Growth,INF090I01DG6,60.3264,31-Jan-2018
100527,Franklin India Corporate Debt Fund - Plan A - Annual - IDCW,INF090I01DH4,18.2772,31-Jan-2018
118570,Franklin India Corporate Debt Fund - Plan A - Direct - Annual - IDCW,INF090I01FX6,19.1844,31-Jan-2018
118573,Franklin India Corporate Debt Fund - Plan A - Direct - Half yearly - IDCW,INF090I01FU2,15.0499,31-Jan-2018
118571,Franklin India Corporate Debt Fund - Plan A - Direct - Monthly - IDCW,INF090I01FQ0,16.6879,31-Jan-2018
118572,Franklin India Corporate Debt Fund - Plan A - Direct - Quarterly - IDCW,INF090I01FS6,14.1743,31-Jan-2018
100531,Franklin India Corporate Debt Fund - Plan B - Half yearly - IDCW,INF090I01DN2,14.1068,31-Jan-2018
100529,Franklin India Corporate Debt Fund - Plan B - Monthly - IDCW,INF090I01DJ0,15.8976,31-Jan-2018
100530,Franklin India Corporate Debt Fund - Plan B - Quarterly - IDCW,INF090I01DL6,13.4886,31-Jan-2018
113070,HDFC Corporate Bond Fund - Growth Option,INF179K01DC2,19.0531,31-Jan-2018
118987,HDFC Corporate Bond Fund - Growth Option - Direct Plan,INF179K01XD8,19.1442,31-Jan-2018
132848,HDFC Corporate Bond Fund - IDCW Option,INF179KA1D33,12.9589,31-Jan-2018
132849,HDFC Corporate Bond Fund - IDCW Option - Direct Plan,INF179KA1D17,13.1384,31-Jan-2018
113071,HDFC Corporate Bond Fund - Quarterly IDCW Option,INF179K01DD0,10.2036,31-Jan-2018
118986,HDFC Corporate Bond Fund - Quarterly IDCW Option - Direct Plan,INF179K01XB2,10.1003,31-Jan-2018
130947,ICICI Prudential Corporate Bond Fund - Bonus,INF109KA1I84,12.5436,31-Jan-2018
111988,ICICI Prudential Corporate Bond Fund - Daily IDCW,INF109K01CR9,10.1124,31-Jan-2018
120695,ICICI Prudential Corporate Bond Fund - Direct Plan - Daily IDCW,INF109K013B8,10.1064,31-Jan-2018
120696,ICICI Prudential Corporate Bond Fund - Direct Plan - Fortnightly IDCW,INF109K014B6,11.1665,31-Jan-2018
120692,ICICI Prudential Corporate Bond Fund - Direct Plan - Growth,INF109K016B1,18.0000,31-Jan-2018
131152,ICICI Prudential Corporate Bond Fund - Direct Plan - Half Yearly IDCW Option,INF109KA1N38,12.2681,31-Jan-2018
120697,ICICI Prudential Corporate Bond Fund - Direct Plan - Monthly IDCW,INF109K017B9,10.2250,31-Jan-2018
120694,ICICI Prudential Corporate Bond Fund - Direct Plan - Quarterly IDCW,INF109K019B5,12.5569,31-Jan-2018
120693,ICICI Prudential Corporate Bond Fund - Direct Plan - Weekly IDCW,INF109K010C2,10.2205,31-Jan-2018
111990,ICICI Prudential Corporate Bond Fund - Fortnightly IDCW,INF109K01SJ2,10.2270,31-Jan-2018
111987,ICICI Prudential Corporate Bond Fund - Growth,INF109K01CQ1,17.5430,31-Jan-2018
131151,ICICI Prudential Corporate Bond Fund - Half Yearly IDCW Option,INF109KA1N12,12.0816,31-Jan-2018
111991,ICICI Prudential Corporate Bond Fund - Monthly IDCW,INF109K01SK0,10.2844,31-Jan-2018
111982,ICICI Prudential Corporate Bond Fund - Premium Daily Dividend,INF109K01CL2,10.0405,31-Jan-2018
111989,ICICI Prudential Corporate Bond Fund - Weekly IDCW,INF109K01SL8,10.3052,31-Jan-2018
111992,ICICI Prudential Corporate Bond Fund -Quarterly IDCW,INF109K01SN4,10.6388,31-Jan-2018
111976,ICICI Prudential Corporate Bond Fund Retail Daily Dividend,INF109K01CF4,10.0401,31-Jan-2018
111978,ICICI Prudential Corporate Bond Fund Retail Fort Nightly Dividend,INF109K01SF0,10.2270,31-Jan-2018
111972,ICICI Prudential Corporate Bond Fund Retail Growth,INF109K01CE7,19.0556,31-Jan-2018
111979,ICICI Prudential Corporate Bond Fund Retail Monthly Dividend,INF109K01QM0,10.2245,31-Jan-2018
111980,ICICI Prudential Corporate Bond Fund Retail Quarterly Dividend,INF109K01FQ4,10.6452,31-Jan-2018
111977,ICICI Prudential Corporate Bond Fund Retail Weekly Dividend,INF109K01SE3,10.2203,31-Jan-2018
139201,IDFC Corporate Bond Fund - Direct Annual IDCW,INF194KA1T34,10.6176,31-Jan-2018
135916,IDFC Corporate Bond Fund - Direct Growth,INF194KA1M23,11.7980,31-Jan-2018
139198,IDFC Corporate Bond Fund - Direct Monthly IDCW,INF194KA1S43,10.2427,31-Jan-2018
135917,IDFC Corporate Bond Fund - Direct Periodic IDCW,INF194KA1M31,11.2164,31-Jan-2018
139199,IDFC Corporate Bond Fund - Direct Quarterly IDCW,INF194KA1S76,10.2721,31-Jan-2018
139204,IDFC Corporate Bond Fund - Regular Annual IDCW,INF194KA1S19,10.5957,31-Jan-2018
135914,IDFC Corporate Bond Fund - Regular Growth,INF194KA1L81,11.7224,31-Jan-2018
139203,IDFC Corporate Bond Fund - Regular Half Yearly IDCW,INF194KA1R85,10.7168,31-Jan-2018
139202,IDFC Corporate Bond Fund - Regular Monthly IDCW,INF194KA1R28,10.5170,31-Jan-2018
135915,IDFC Corporate Bond Fund - Regular Periodic IDCW,INF194KA1L99,11.2045,31-Jan-2018
139205,IDFC Corporate Bond Fund - Regular Quarterly IDCW,INF194KA1R51,10.4220,31-Jan-2018
106179,Invesco India Corporate Bond Fund - Annual IDCW (Payout / Reinvestment),INF205K01QX3,1701.8742,31-Jan-2018
120497,Invesco India Corporate Bond Fund - Direct Plan - Growth,INF205K01RF8,2008.143,31-Jan-2018
120496,Invesco India Corporate Bond Fund - Direct Plan - Monthly IDCW (Payout / Reinvestment),INF205K01RG6,1223.4251,31-Jan-2018
120501,Invesco India Corporate Bond Fund - Direct Plan - Quarterly IDCW (Payout / Reinvestment),INF205K01RI2,1100.8308,31-Jan-2018
106177,Invesco India Corporate Bond Fund - Growth,INF205K01RM4,1935.0899,31-Jan-2018
106171,Invesco India Corporate Bond Fund - Monthly IDCW (Payout / Reinvestment),INF205K01RN2,1423.5198,31-Jan-2018
106172,Invesco India Corporate Bond Fund - Quarterly IDCW (Payout / Reinvestment),INF205K01RP7,1070.4296,31-Jan-2018
133791,Kotak Corporate Bond Fund- Direct Plan- Growth Option,INF178L01BY0,2296.0853,31-Jan-2018
133792,Kotak Corporate Bond Fund- Direct Plan- Monthly Payout of Income Distribution cum capital withdrawal option,INF178L01BZ7,1103.0029,31-Jan-2018
133782,Kotak Corporate Bond Fund- Regular Plan-Growth Option,INF178L01BO1,2252.2503,31-Jan-2018
133787,Kotak Corporate Bond Fund- Regular Plan-Monthly Dividend Option,INF178L01BQ6,1049.2628,31-Jan-2018
119844,L&T Triple Ace Bond Fund - Direct Plan -Growth,INF917K01HN3,44.4864,31-Jan-2018
119846,L&T Triple Ace Bond Fund - Direct Plan -Semi Annual IDCW,INF917K01HR4,17.5389,31-Jan-2018
134424,L&T Triple Ace Bond Fund - Regular Plan - Annual IDCW,INF917K01WB7,11.1107,31-Jan-2018
112414,L&T Triple Ace Bond Fund - Regular Plan - Quarterly IDCW,INF917K01AF4,10.9781,31-Jan-2018
119847,L&T Triple Ace Bond Fund -Direct Plan- Quarterly IDCW,INF917K01HP8,11.1715,31-Jan-2018
112420,L&T Triple Ace Bond Fund -Regular Plan - Bonus,INF917K01AK4,16.2546,31-Jan-2018
112416,L&T Triple Ace Bond Fund -Regular Plan - Semi Annual IDCW,INF917K01AI8,15.3176,31-Jan-2018
112410,L&T Triple Ace Bond Fund-Regular Plan-Growth,INF917K01AH0,42.7921,31-Jan-2018
109472,NIPPON INDIA CORPORATE BOND FUND - DAILY IDCW Option,,17.0959,31-Jan-2018
118808,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - DAILY IDCW Option,,17.0959,31-Jan-2018
125266,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - IDCW Option,INF204KA1EO9,11.6132,31-Jan-2018
118809,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - MONTHLY IDCW Option,INF204K01C56,11.2739,31-Jan-2018
118811,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - QUARTERLY IDCW Option,INF204K01C72,11.5800,31-Jan-2018
118812,NIPPON INDIA CORPORATE BOND FUND - DIRECT Plan - WEEKLY IDCW Option,INF204K01C31,17.0999,31-Jan-2018
118807,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Bonus,INF204K01D63,26.1659,31-Jan-2018
118814,Nippon India Corporate Bond Fund - Direct Plan Growth Plan - Growth Option,INF204K01C15,36.6496,31-Jan-2018
100859,Nippon India Corporate Bond Fund - Growth Plan - Bonus Option,INF204KA12N8,25.6567,31-Jan-2018
100856,Nippon India Corporate Bond Fund - Growth Plan - Growth Option,INF204K01EF9,35.9240,31-Jan-2018
125267,NIPPON INDIA CORPORATE BOND FUND - IDCW Option,INF204KA1EM3,11.5091,31-Jan-2018
100857,NIPPON INDIA CORPORATE BOND FUND - MONTHLY IDCW Option,INF204K01EJ1,11.1932,31-Jan-2018
100858,NIPPON INDIA CORPORATE BOND FUND - QUARTERLY IDCW Option,INF204K01EL7,11.4880,31-Jan-2018
109473,NIPPON INDIA CORPORATE BOND FUND - WEEKLY IDCW Option,INF204K01EH5,17.0997,31-Jan-2018
138317,PGIM India Premier Bond Fund - Annual Dividend,INF223J01CY6,11.3625,31-Jan-2018
138329,PGIM India Premier Bond Fund - Direct Plan - Annual Dividend,INF223J01OM6,12.5388,31-Jan-2018
138330,PGIM India Premier Bond Fund - Direct Plan - Growth,INF223J01OO2,28.4285,31-Jan-2018
138331,PGIM India Premier Bond Fund - Direct Plan - Monthly Dividend,INF223J01OP9,15.5638,31-Jan-2018
138332,PGIM India Premier Bond Fund - Direct Plan - Quarterly Dividend,INF223J01OR5,12.9397,31-Jan-2018
